ID_REF,non_pulsed_196,non_pulsed_198,non_pulsed_201,non_pulsed_197,non_pulsed_199,non_pulsed_202
1388863_at,9.956356049,9.901605606,10.0567112,9.728017807,9.992643356,10.06558895
1388864_at,7.61866951,7.614252567,7.657685757,7.49640274,7.668246746,7.485579967
1388865_at,10.39456177,10.3958683,10.66984367,10.55891132,10.56448364,10.58819294
1388866_at,10.43514919,11.15176392,11.11441517,11.55294895,11.60660458,11.24415016
1388867_at,10.90295887,10.62016487,10.70896721,10.73635483,10.65235996,10.75638199
1388868_at,11.24261665,11.09360886,11.08738613,10.93859291,11.20990467,11.29295635
1388869_at,8.880127907,9.181950569,9.080303192,8.939536095,9.243346214,9.216132164
1388870_at,10.15299511,10.31233883,10.25310993,10.53828144,10.39426231,10.34672356
1388871_at,9.963125229,10.02010536,10.08771896,9.995380402,10.2136488,10.04841614
1388872_at,9.88070488,9.830055237,10.0921917,9.032333374,9.916649818,9.944160461
1388873_at,10.44038773,10.71040058,10.77755165,10.55975342,10.71516418,10.7418375
1388874_at,9.415660858,9.873614311,10.29012585,10.51231194,10.27331352,10.37310696
1388875_at,8.167720795,8.201914787,8.330198288,8.425144196,8.418467522,8.500985146
1388876_at,12.36693001,12.7708683,12.63605785,12.87244225,13.01435471,12.75532818
1388877_at,8.559860229,8.719278336,8.961325645,8.855716705,8.964170456,8.956907272
1388878_at,9.024860382,9.317990303,9.438385963,9.15216732,9.421477318,9.309941292
1388879_at,7.911375999,5.981140614,5.313110828,8.143836975,5.45578146,5.543979645
1388880_at,8.900523186,7.637560844,8.567375183,9.26424408,7.483147621,8.476305962
1388881_at,8.707560539,9.010530472,8.961832047,9.437232018,9.178367615,9.039111137
1388882_at,11.09559727,11.47462273,11.41348839,11.18798256,11.57525444,11.32437134
1388883_at,8.875433922,8.705924034,8.863156319,9.127339363,8.641558647,8.85519886
1388884_at,9.389595985,9.582995415,9.664572716,9.346327782,9.294413567,9.562408447
1388885_at,8.347759247,8.368206978,8.767472267,8.201370239,8.350317955,8.652881622
1388886_at,9.147120476,9.377087593,9.409466743,9.497336388,9.401079178,9.411239624
1388887_at,10.12821865,9.506511688,9.466046333,9.265034676,9.439287186,9.673717499
1388888_at,8.960316658,9.453928947,9.332068443,9.659608841,9.777980804,9.421140671
1388889_at,8.127496719,8.225598335,8.449993134,8.731920242,8.378541946,8.740163803
1388890_at,7.277611732,7.805304527,7.819365501,7.141527653,7.841216564,7.611150742
1388891_at,8.625284195,9.188197136,9.009040833,9.708864212,9.302337646,9.020794868
1388892_at,9.909584045,9.640741348,9.871407509,9.850036621,9.698759079,9.993768692
1388893_at,9.113820076,8.918409348,9.132807732,9.038094521,8.956648827,9.118296623
1388894_at,6.725869179,7.001362801,6.812056541,7.019563675,6.966620922,6.962449551
1388895_at,8.537733078,8.615878105,8.825519562,8.393425941,8.702185631,8.602290154
1388896_at,9.978975296,10.13946438,10.25356293,10.23322105,10.27137661,10.24527264
1388897_at,8.883296967,8.819357872,8.990983009,8.956925392,8.88874054,8.99450779
1388898_at,9.850469589,9.79528904,9.616228104,9.356760025,9.786613464,9.627902985
1388899_at,6.774346352,7.009388924,7.032970428,7.485908985,7.127496719,7.152699471
1388900_at,10.72268295,10.32818127,10.84050941,10.55369854,10.22426605,10.63606453
1388901_at,7.571713448,7.793252945,8.016470909,7.296160221,7.77658844,7.917588711
1388902_at,11.50865078,10.58979797,10.83217049,11.3892622,10.54617119,10.97335339
1388903_at,9.590169907,9.97729969,9.977204323,9.755976677,9.928449631,9.866542816
1388904_at,8.102155685,7.74111414,7.951809883,8.029239655,8.141736984,8.128058434
1388905_at,9.277261734,9.587919235,9.757144928,9.768104553,9.832783699,9.734701157
1388906_at,10.84626484,10.5656662,10.65390778,10.91341686,10.75302792,10.75284958
1388907_at,8.762369156,9.143058777,8.798807144,8.952636719,8.895702362,8.832068443
1388908_at,9.970781326,10.69701576,10.46813107,10.60540295,10.63829041,10.55422401
1388909_at,8.438878059,8.957299232,8.901833534,8.857473373,8.945622444,8.865539551
1388910_at,8.004741669,8.855969429,8.687009811,8.995254517,9.024748802,8.797538757
1388911_at,7.630652905,7.208185196,7.019658566,7.122936249,7.170945644,7.215207577
1388912_at,9.130782127,9.245879173,9.426818848,9.328742027,9.434495926,9.337763786
1388913_at,7.472579956,7.549746037,7.425160408,6.866549492,7.159646034,7.251559258
1388914_at,5.470856667,6.660947323,6.643424988,6.249368668,7.062015533,6.651061535
1388915_at,8.503170013,8.063639641,8.448039055,8.629952431,8.215709686,8.445178986
1388916_at,10.07021999,10.99620247,11.13723087,11.09520912,11.29132652,11.24717236
1388917_at,10.26063442,9.896842957,9.725152016,9.408964157,9.695588112,9.910924911
1388918_at,10.12569046,10.11017609,10.02852249,10.31055641,10.106637,10.11903572
1388919_at,6.836783886,7.164575577,7.005435944,7.340461731,7.4204216,7.18185997
1388920_at,10.14558125,8.91028595,9.087837219,10.40771103,8.830907822,9.189466476
1388921_at,5.923069954,5.874818802,5.3411479,6.060009003,5.327284813,5.360805988
1388922_at,8.99971962,8.99277401,8.966159821,8.990512848,9.057060242,9.009544373
1388923_at,7.690000534,7.955254555,7.92700386,7.650055885,8.147044182,8.065164566
1388924_at,9.947924614,10.42023659,8.339986801,9.885494232,10.33440018,9.574556351
1388925_at,10.11306,10.39712143,10.31900406,10.38821602,10.35313511,10.33811855
1388926_at,7.19010067,7.473644733,8.228173256,7.801407337,7.663183689,8.063474655
1388927_at,7.801040173,7.862046719,7.913746357,7.638014793,7.835943699,7.881688118
1388928_at,10.01551151,10.63090515,10.21989536,10.16128063,10.62288475,10.03081036
1388929_at,9.621066093,9.470409393,9.699576378,9.611256599,9.551287651,9.670277596
1388930_at,10.76105881,10.43435192,10.70377445,10.36659622,10.40188885,10.70278454
1388931_at,10.26825333,10.85670853,10.87519073,10.48091125,10.83209133,10.81485939
1388932_at,10.33485031,10.35461998,10.37793064,10.65006924,10.38234425,10.41243553
1388933_at,6.26206398,6.522913933,6.579240799,6.997955799,6.526754856,6.431811333
1388934_at,7.575621605,7.921192646,7.7571311,7.677965164,7.996952534,7.759786129
1388935_at,8.86882782,9.475313187,9.008868217,9.496312141,9.530126572,9.28106308
1388936_at,11.26557827,10.43150997,10.5515852,10.79168987,10.43218231,10.60591602
1388937_at,9.648938179,9.735033989,9.464846611,9.483917236,9.753964424,9.587119102
1388938_at,9.466568947,9.388241768,9.338069916,9.360266685,9.420531273,9.38758564
1388939_at,10.68201637,9.546854019,9.368938446,9.478322029,8.960327148,9.043809891
1388940_at,4.839513779,4.050059319,4.351274967,4.623342037,3.741153717,3.937342644
1388941_at,8.140478134,8.570798874,8.663796425,8.31538868,8.63608551,8.66610527
1388942_at,9.616281509,8.950238228,9.278124809,9.623401642,9.047848701,9.049821854
1388943_at,9.218074799,9.452467918,9.580327988,9.662733078,9.704549789,9.455525398
1388944_at,6.293680191,5.851245403,6.687185287,6.109816074,6.074172497,6.337165356
1388945_at,9.182787895,10.06025124,10.0635376,8.909618378,9.943299294,9.722584724
1388946_at,8.602515221,8.86762619,8.967673302,8.914167404,8.943436623,8.943061829
1388947_at,9.47547245,9.563275337,9.557005882,9.678722382,9.604178429,9.542027473
1388948_at,7.978713512,8.178053856,8.392704964,7.975462914,8.163479805,8.467270851
1388949_at,3.37836647,3.37754631,3.321928024,3.685681581,3.444824219,3.323191643
1388950_at,6.197499752,6.197159767,5.49555254,6.106119156,5.746281147,5.824403286
1388951_at,7.818119526,7.626019955,7.658115864,8.195946693,7.755850315,7.907115936
1388952_at,7.239918232,7.856919289,8.177556038,8.28837204,8.202724457,8.278752327
1388953_at,10.22270298,10.5146122,10.72867012,10.07641411,10.60603333,10.60862827
1388954_at,7.007275581,6.95390749,7.183585644,6.91894865,6.702710152,7.140173435
1388955_at,11.08268547,10.53331375,10.66868687,10.64550495,10.47728252,10.61298466
1388956_at,7.925535202,7.63860321,7.765202522,7.840513706,7.509520531,7.812303066
1388957_at,8.654176712,8.89631176,8.87765789,9.137511253,8.918580055,8.74803257
1388958_a_at,7.507054329,8.750957489,9.007059097,8.630393028,9.104110718,8.860827446
1388959_at,8.33253479,8.56517601,8.614171982,8.377144814,8.241248131,8.55662632
1388960_at,9.840481758,10.27157688,10.24087524,9.35576725,10.17872906,10.06780529
1388961_at,9.999279976,10.77375317,10.23772526,10.70050335,10.79789925,9.94645977
1388962_at,6.596680164,6.135441303,6.191259861,7.125322819,6.250890255,6.448723316
1388963_at,4.587808609,3.946753502,3.92834568,4.682877064,4.263489723,4.339191437
1388964_at,9.008295059,9.186857224,9.273831367,9.259189606,9.377064705,9.216855049
1388965_at,9.169229507,9.139151573,9.165073395,9.27294445,9.14871788,9.27366066
1388966_at,7.851226807,6.895280838,7.587613106,7.312132359,6.675843239,7.36466074
1388967_at,9.166023254,9.0604496,9.086416245,9.243005753,9.163441658,9.18296814
1388968_at,7.553926468,6.792577744,6.846841812,7.438651085,6.650277138,6.717535496
1388969_at,8.135623932,8.483652115,8.812547684,8.607507706,8.641213417,8.859706879
1388970_at,4.193694592,4.734631538,4.037841797,4.986032486,4.282133579,4.080517769
1388971_s_at,5.993433475,6.5309062,6.039516449,6.240627766,6.169723511,6.043292999
1388972_at,4.417544365,4.091792583,4.783220291,4.145944118,3.81602788,4.554133892
1388973_at,3.37836647,3.657837629,3.321928024,3.455305099,3.386288643,3.323191643
1388974_at,10.03429317,10.1725378,10.35048866,10.06780243,10.22969723,10.32668781
1388975_at,10.68433285,11.49730682,11.41735077,11.42130756,11.61417961,11.40786743
1388976_at,9.797044754,10.11665726,10.32613468,10.08064079,10.11404419,10.12242699
1388977_at,9.627029419,9.578895569,9.747348785,9.457094193,9.673069,9.642980576
1388978_at,9.836877823,9.805006981,9.857275009,9.852359772,9.993308067,9.79684639
1388979_at,9.503487587,9.694508553,9.674057007,9.496228218,9.72729969,9.708445549
1388980_at,10.64866257,10.3749485,10.65517521,10.60316563,10.40587902,10.59954739
1388981_at,9.22485733,9.098317146,9.152844429,9.031569481,8.967350006,9.054944038
1388982_at,9.444869995,9.798601151,9.829514503,9.698010445,10.00968933,9.894778252
1388983_at,10.53776455,10.67882919,10.78889465,10.50270081,10.69451809,10.6641016
1388984_at,6.043335438,6.151002884,6.127398968,6.014976501,5.913431168,6.024915695
1388985_at,8.762717247,9.773859024,8.131358147,7.665661335,8.695833206,7.982981682
1388986_at,10.8751955,10.08138084,10.41953564,9.839856148,10.45293903,10.40540123
1388987_at,6.94680357,6.896370888,7.003897667,7.07524395,7.152420521,6.872496128
1388988_at,9.08046627,8.78010273,9.012893677,8.871095657,8.653205872,8.987830162
1388989_at,12.59753036,12.56835461,12.44809151,12.59801674,12.34706688,12.36739445
1388990_at,9.714616776,9.828514099,9.945342064,9.475877762,9.921037674,9.924087524
1388991_at,8.316441536,8.23955822,8.394221306,7.974487782,8.180131912,8.284431458
1388992_at,8.369959831,8.144355774,8.280350685,8.659303665,8.265781403,8.386572838
1388993_at,8.667782784,8.332172394,8.66524601,8.569646835,8.425506592,8.633836746
1388994_at,6.54572916,7.078818321,7.414309025,7.144505024,7.190451622,7.423797607
1388995_at,10.36479378,10.53750896,10.61952686,10.57043934,10.72395611,10.78226471
1388996_at,9.119178772,9.101937294,9.013944626,8.989948273,9.165730476,9.084141731
1388997_at,10.17906094,10.09103298,9.905954361,10.01286888,9.933268547,9.993330002
1388998_at,6.241533279,6.44471693,6.107039928,6.120275974,6.375275612,6.369848251
1388999_at,9.888296127,9.497565269,9.527140617,9.764890671,9.454916,9.556053162
1389000_at,8.548579216,8.732769966,8.802722931,8.990578651,8.890289307,8.692925453
1389001_at,10.75656223,10.74726105,10.79493523,10.56018257,10.70248413,10.64233398
1389002_at,10.84904861,10.61139774,10.40488148,10.916399,10.6675787,10.44511223
1389003_at,8.976336479,7.983137131,8.283178329,9.067180634,8.114771843,8.396102905
1389004_at,8.662368774,9.072455406,9.069311142,8.744898796,9.099011421,9.143391609
1389005_at,7.684115887,7.390919209,7.844694614,7.684143066,7.492201328,7.687010288
1389006_at,8.339880943,7.345378876,6.807353497,8.954184532,7.48353529,6.652075768
1389007_at,8.519093513,9.273859978,9.110505104,9.699807167,9.826564789,9.070287704
1389008_at,8.862668991,8.860186577,9.065546989,9.25404644,9.01289463,9.102984428
1389009_at,8.801082611,8.750409126,8.810691833,8.642149925,8.872200966,8.659655571
1389010_at,9.891726494,9.865046501,9.915509224,9.795415878,9.678548813,9.835525513
1389011_at,7.751550674,7.883455276,8.083204269,7.769659996,7.965973377,7.882103443
1389012_at,11.65967178,11.88843346,11.92776299,12.00451374,11.97221375,11.90359879
1389013_at,9.811477661,9.607076645,9.771348953,9.782046318,9.72118187,9.638368607
1389014_at,9.139162064,9.362868309,9.830611229,9.609783173,9.457147598,9.876355171
1389015_at,9.709481239,9.701969147,9.93048954,10.0310955,9.919582367,9.971761703
1389016_at,8.565907478,8.672884941,8.785531998,8.738553047,8.760585785,8.956372261
1389017_at,10.08706188,10.45016575,10.2262125,10.38851929,10.42355442,10.17632294
1389018_at,6.61464262,6.568910122,6.487086296,7.250163078,6.70296669,6.702980518
1389019_at,7.461598396,7.070065975,7.41054821,7.523885727,7.042873383,7.654317379
1389020_at,10.02417088,7.742924213,9.114420891,10.19153214,7.714134693,9.430631638
1389021_at,10.26342583,10.22392273,10.10059261,10.18320942,10.21064949,10.07845497
1389022_at,7.296150684,7.655361652,7.746418953,7.966629028,7.780428886,7.770600319
1389023_at,11.02537346,11.15681648,10.97148418,11.09668541,11.13366508,11.0678854
1389024_at,8.748638153,9.273082733,9.022996902,9.486666679,9.354772568,8.552584648
1389025_at,8.418321609,8.644556999,8.860825539,8.553394318,8.839481354,8.843167305
1389026_at,6.516654491,6.141059875,6.467173576,6.465764523,5.876200676,6.49047184
1389027_at,7.819450378,8.425458908,8.405371666,8.374713898,8.708969116,8.454574585
1389028_at,8.589715004,8.640958786,8.6488657,8.775832176,8.779632568,8.763743401
1389029_at,9.06613636,8.808908463,8.913264275,9.566009521,9.118924141,9.044303894
1389030_a_at,8.456627846,7.966743946,7.722541332,8.162394524,7.979959965,7.817207336
1389031_at,9.077553749,9.536785126,9.486489296,9.136779785,9.599825859,9.627980232
1389032_at,7.736476421,7.929684639,7.896427631,7.654453754,7.88417387,8.014336586
1389033_at,10.26520348,10.82275295,10.85762691,10.45746231,10.78308773,10.63559532
1389034_at,5.401646137,6.661815166,7.791317463,5.882559299,6.342414379,6.512486935
1389035_at,8.250180244,8.218838692,8.348219872,8.161997795,8.203192711,8.288885117
1389036_at,8.797296524,8.852158546,8.957607269,8.830809593,8.931857109,8.98171711
1389037_at,7.579842091,8.052147865,7.894075394,7.831542015,8.038766861,7.76262331
1389038_at,10.39001083,10.37501717,10.55137253,10.19745255,10.43677521,10.65722752
1389039_at,9.870928764,8.918536186,8.988180161,8.247339249,8.333992958,8.975781441
1389040_at,10.218997,10.3716383,10.415555,10.45756817,10.55730438,10.49120522
1389041_at,7.829203606,7.742298603,7.834585667,7.450074196,7.620053291,7.91299963
1389042_at,8.634991646,9.120075226,9.070914268,9.272432327,9.243115425,9.261940956
1389043_at,8.060517311,7.887527943,7.804455757,8.03839016,7.761214256,7.979999065
1389044_at,8.321162224,7.941110134,7.805968761,8.27199173,7.790884495,8.020097733
1389045_at,6.683263779,6.289552212,7.016793728,7.477416515,6.41474247,7.346382141
1389046_at,5.498188972,5.205277443,5.649944782,5.78797245,5.768127918,5.800119877
1389047_at,10.52713776,10.50785923,10.47408485,9.761473656,10.56404591,10.44517612
1389048_at,8.603223801,7.819146633,8.126858711,8.672709465,7.919781685,7.916559696
1389049_at,3.37836647,3.416568279,3.547652245,3.592575312,3.386288643,3.772938967
1389050_at,10.23648167,10.12746048,9.943096161,10.22964668,10.11062431,10.07719994
1389051_at,7.611623287,7.512198448,7.326910496,7.927678108,7.61284256,7.538245678
1389052_at,8.820676804,8.483748436,8.695397377,8.477743149,8.622420311,8.890349388
1389053_at,7.624033451,7.941221237,8.362409592,8.219491959,8.156246185,8.282797813
1389054_at,5.570710182,5.443565369,5.118323326,5.790720463,5.64503479,5.359763145
1389055_at,8.401455879,8.763025284,8.718484879,8.379572868,8.775603294,8.727590561
1389056_at,8.59196949,8.877873421,9.067396164,8.581803322,8.97862339,9.012138367
1389057_at,8.395739555,8.379854202,8.561101913,8.476151466,8.61986351,8.559534073
1389058_at,4.400784969,4.413619041,4.063452721,4.8273983,4.285192013,4.719116211
1389059_at,10.37155819,9.70703125,9.577821732,10.30189228,9.404612541,9.599524498
1389060_at,7.115448475,7.541544914,7.401940346,7.732926369,7.712103844,7.636420727
1389061_at,7.413686275,7.714301586,7.723076344,7.538734913,7.739943504,7.748447418
1389062_at,10.51970005,10.54899406,10.59782219,10.50102234,10.64333248,10.60244942
1389063_at,9.392900467,9.375910759,9.323325157,9.183826447,9.279249191,9.231888771
1389064_at,8.677537918,9.01120472,8.99078846,8.882141113,9.10063076,9.0632267
1389065_at,7.498511791,7.536701679,7.906700134,7.611050129,7.712498665,7.678020477
1389066_at,9.033468246,10.28103065,10.21221828,10.41770172,10.65464497,10.29094696
1389067_at,5.410381317,5.886901379,4.903213978,3.516907215,4.815630436,5.16093874
1389068_at,8.729111671,8.8097229,8.952505112,8.665118217,8.932961464,8.817902565
1389069_at,7.36139679,7.378535271,7.589353561,7.720042229,7.635269642,7.616507053
1389070_at,7.979081154,8.108190536,8.267023087,8.090072632,8.325554848,8.322262764
1389071_at,9.781676292,10.13043308,9.874087334,9.72233963,10.38442707,9.826178551
1389072_at,8.46172905,8.206978798,8.577900887,9.093468666,8.311898232,8.66401577
1389073_at,7.528078079,7.56111002,7.621078014,7.199662209,7.589830399,7.652323246
1389074_at,8.417660713,7.756044865,7.903954029,8.069601059,7.964749813,8.078063965
1389075_at,8.531910896,8.898309708,9.136013985,10.11305046,9.279988289,9.227698326
1389076_at,7.607576847,7.075330257,6.963751316,7.563801289,6.822698593,7.142820835
1389077_at,8.98385334,8.527679443,8.68792057,8.408350945,8.37152195,8.653933525
1389078_at,7.459243298,7.333706379,7.802267551,7.778546333,7.526094437,7.755195618
1389079_at,6.921816826,7.936845303,8.227366447,8.196820259,9.833375931,8.077694893
1389080_at,8.490096092,8.819791794,8.715530396,8.669708252,8.779818535,8.773254395
1389081_at,8.45716095,8.380644798,8.497345924,8.479625702,8.4421978,8.214086533
1389082_at,8.039720535,8.320589066,8.589982986,9.264410973,8.665795326,8.744330406
1389083_at,8.859117508,9.07834816,9.191698074,8.956783295,9.081846237,8.990364075
1389084_at,7.709615231,8.131893158,7.865605831,8.09641552,8.087287903,8.003255844
1389085_at,9.059682846,8.914687157,8.767926216,8.431210518,8.672903061,8.678825378
1389086_at,4.550256252,4.677320957,4.75839901,4.530861855,4.35034132,4.661468983
1389087_at,9.525145531,9.441959381,9.364551544,9.371361732,9.341984749,9.338292122
1389088_at,9.822241783,9.943716049,9.928452492,10.12575436,10.05505753,10.06204224
1389089_at,10.70590591,10.52954865,10.5093565,10.45797634,10.43505478,10.40457058
1389090_at,8.381453514,8.441184998,8.646090508,8.484622002,8.516117096,8.572191238
1389091_at,8.735078812,8.87287426,8.950307846,9.058094978,9.046069145,8.978363037
1389092_at,5.036328316,4.667219639,4.317905903,5.093824387,4.818099976,4.592998505
1389093_at,7.787133217,7.039729118,6.593960285,6.759111881,6.300431252,6.759132385
1389094_at,6.501701355,6.820895672,6.699268341,6.898810863,6.685605049,6.765021801
1389095_at,7.523835182,7.329193115,7.561609268,8.063362122,7.649147987,7.379371166
1389096_at,10.45227051,10.42658138,10.26510048,10.71113205,10.27657032,10.12970161
1389097_at,7.881530285,8.155614853,8.121273041,8.455272675,8.354568481,8.237395287
1389098_at,8.201862335,8.030818939,8.32553196,8.267273903,8.277982712,8.450406075
1389099_at,6.098731995,5.744140625,5.832580566,6.044251442,5.930063725,5.64369297
1389100_at,6.639888287,5.809640884,6.835430145,6.878470421,6.622619152,6.710533619
1389101_at,8.064160347,7.825806618,8.072490692,7.979297161,7.914947987,8.053783417
1389102_at,9.426080704,9.011648178,9.080321312,9.360497475,8.930603027,9.142524719
1389103_at,8.996585846,8.566501617,8.692276955,8.571775436,8.539358139,8.686467171
1389104_s_at,6.998980045,7.392587185,6.895956993,7.598807812,7.191442013,7.17169857
1389105_at,8.284836769,7.803967476,7.883189678,8.126684189,7.896965981,7.741994858
1389106_at,6.488396645,6.191674709,6.194170952,6.593128681,6.267346382,6.578124046
1389107_at,7.594858646,8.702497482,7.752887726,8.671510696,8.352376938,7.492705345
1389108_at,8.596726418,8.563321114,8.565442085,8.429233551,8.481230736,8.699794769
1389109_at,8.873192787,8.663433075,8.864836693,8.044229507,8.321874619,8.719618797
1389110_at,10.89414883,11.52400494,11.58884048,11.13698101,11.60635471,11.5266428
1389111_at,9.233706474,9.810965538,9.881783485,9.322805405,9.845189095,9.74642849
1389112_at,7.698809147,7.281396389,6.859177113,7.739274979,7.189959049,6.903311729
1389113_at,5.611959457,5.889904499,5.805518627,6.045620918,5.752822399,5.556744099
1389114_at,7.272693634,7.369450092,7.187004566,7.490528584,7.36025238,7.43172121
1389115_at,6.865417957,6.84532547,6.522095203,6.928544044,6.874002934,6.561784267
1389116_at,7.614528656,7.658597469,7.656067371,8.018253326,7.595909595,8.064821243
1389117_at,7.641494751,7.895254612,8.107807159,8.078603745,8.153162003,7.942447186
1389118_s_at,5.582400322,6.580192089,6.168609619,6.191570759,6.254059315,6.084011078
1389119_at,8.969895363,10.34176254,9.774791718,10.13280487,10.41379452,9.632810593
1389120_at,7.606240749,6.621738911,6.686738491,7.29699564,6.248413563,6.292082787
1389121_at,7.027161121,7.466900349,7.411153316,7.60123682,7.435750484,7.568407536
1389122_at,5.271422386,4.79586792,5.396934032,5.185071468,5.28099823,5.001180172
1389123_at,3.37836647,3.37754631,3.321928024,3.494864702,3.386288643,3.323191643
1389124_at,9.820014,9.800978661,9.843884468,10.14844608,9.81388855,9.784259796
1389125_at,8.475361824,9.279239655,9.150967598,8.669145584,9.148070335,9.163704872
1389126_at,10.8266592,11.09786892,11.09617424,10.8413496,11.041049,11.06270123
1389127_at,8.688751221,8.95187664,8.75834465,9.188863754,8.653057098,8.698299408
1389128_at,9.79506588,9.580229759,9.713242531,9.949742317,9.590625763,9.750328064
1389129_at,8.48059845,8.083181381,8.194936752,8.487977028,8.209806442,8.111869812
1389130_at,9.363828659,9.128959656,9.45114994,9.562441826,9.312862396,9.585800171
1389131_at,8.81577301,8.741140366,8.774791718,8.815926552,8.845662117,8.710884094
1389132_at,9.949000359,10.37632179,10.20280552,10.36590481,10.50595856,10.32811546
1389133_at,8.371465683,8.404924393,8.553389549,8.347594261,8.398651123,8.709378242
1389134_at,8.209025383,8.203053474,8.29973793,8.543626785,8.520348549,8.22512722
1389135_at,8.520411491,8.511962891,8.520573616,8.450417519,8.288022995,8.497021675
1389136_at,9.007484436,8.87194252,8.970068932,8.963130951,9.00419426,9.064697266
1389137_at,8.529125214,8.330010414,8.0561409,8.156089783,7.95922184,8.344053268
1389138_at,9.673002243,9.6245327,9.489058495,9.531012535,9.45994854,9.597123146
1389139_at,8.652447701,8.588912964,8.673820496,8.893764496,8.813020706,8.813436508
1389140_at,10.16871738,10.1737051,10.28126049,10.10022545,10.29616356,10.17311192
1389141_at,8.613044739,8.605095863,8.66366291,8.662417412,8.629338264,8.785608292
1389142_at,9.723357201,9.331557274,9.013160706,9.087170601,9.249741554,9.051876068
1389143_at,9.527611732,9.616028786,9.701685905,9.646714211,9.856448174,9.615376472
1389144_at,9.014722824,8.928129196,9.23735714,9.101905823,9.0072155,9.271691322
1389145_at,7.608077526,7.133384705,7.192842007,8.182914734,7.326622963,7.229754448
1389146_at,8.695947647,7.39560461,7.641396523,7.582705498,7.670369625,7.666720867
1389147_at,11.9328289,11.79049873,11.95516014,11.86808968,11.78925133,11.90386581
1389148_at,9.480415344,9.860630035,9.88806057,9.542196274,9.835241318,9.672591209
1389149_at,8.196152687,8.289908409,8.454543114,8.606200218,8.642404556,8.503228188
1389150_at,10.76952171,10.62282562,10.65333939,10.68797779,10.51678944,10.69760895
1389151_at,10.26342583,10.3888073,10.70137978,10.65130806,10.61744881,10.82398987
1389152_at,7.093809605,7.29823494,7.631282806,7.073178291,7.59947443,7.603956699
1389153_at,8.613753319,8.188552856,8.241272926,8.632472992,8.258087158,8.229063988
1389154_at,8.378949165,8.913633347,9.110222816,9.144175529,9.085559845,9.259368896
1389155_at,7.889787674,8.093750954,8.070591927,7.962646484,8.269521713,7.938630581
1389156_at,8.385966301,8.325686455,8.425575256,8.607613564,8.27961731,8.409161568
1389157_at,9.69787693,9.690774918,9.73705101,9.858130455,9.876509666,9.832625389
1389158_at,7.597607136,7.57630682,7.722466946,7.654123783,7.376826286,7.967051506
1389159_at,6.080587864,6.27636385,5.92921114,6.634255886,6.667856216,5.984690189
1389160_at,5.705330849,6.43987608,6.711423397,5.794238091,6.190254688,6.788685799
1389161_at,6.00321579,6.23402977,5.9287467,6.468725204,5.986387253,5.816058159
1389162_at,9.441588402,9.805887222,9.726090431,9.671804428,9.92278862,9.8449049
1389163_at,8.484869957,8.755489349,8.806490898,8.701946259,8.910160065,8.911259651
1389164_at,8.882430077,9.557634354,9.701304436,9.486907959,10.02478409,9.583722115
1389165_at,10.34545803,10.27566624,10.42754841,10.30364418,10.33698845,10.44883347
1389166_at,7.82177496,7.683878422,7.483492374,7.499360085,7.919159889,7.479543686
1389167_at,8.504472733,8.523935318,8.52202034,8.428964615,8.567095757,8.396633148
1389168_at,9.461152077,9.785881042,9.810208321,9.542448044,9.758768082,9.583217621
1389169_at,9.078652382,9.079721451,9.288586617,9.759433746,9.527640343,9.405669212
1389170_at,7.852628231,7.821405411,8.188112259,8.252059937,8.110533714,8.371601105
1389171_at,9.521759033,10.33697319,10.42591953,10.39902496,10.65893173,10.52385139
1389172_at,11.7454586,11.74941349,11.6552887,11.71885204,11.87483692,11.76946163
1389173_at,8.67454052,8.143680573,8.950307846,8.961638451,8.835553169,8.971571922
1389174_s_at,8.83574295,8.706715584,8.644844055,8.844753265,8.770918846,8.795984268
1389175_at,8.750407219,8.556782722,8.860422134,8.950673103,8.584358215,8.876364708
1389176_at,8.149031639,7.697734833,8.064299583,8.136040688,7.563174725,7.953218937
1389177_at,8.763555527,9.51807785,9.275050163,9.710086823,10.16279984,8.925951004
1389178_at,8.48431778,8.6082201,8.601822853,8.641992569,8.752365112,8.768941879
1389179_at,10.50253105,11.08838844,11.11991596,11.33469963,11.26536846,11.171525
1389180_at,8.055555344,8.302063942,8.426926613,8.426239967,8.409315109,8.542964935
1389181_at,8.259673119,8.684211731,8.720402718,8.511896133,8.673239708,8.657999039
1389182_at,7.911286831,8.378923416,8.345785141,7.993565083,8.519527435,8.257575989
1389183_at,6.82494688,6.595192432,6.622306347,7.06276083,6.806083679,6.83392477
1389184_at,8.058728218,8.518474579,8.556139946,8.214138985,8.618098259,8.488279343
1389185_at,10.33265209,10.70931244,10.62479496,11.03107357,10.86206055,10.71633434
1389186_at,7.268258572,6.953467369,7.16402483,7.870687962,6.410733223,6.862011909
1389187_at,9.824522972,10.11675453,9.934309006,10.68560314,10.48476505,10.1877737
1389188_at,8.223322868,8.295296669,8.515467644,8.2430439,8.17210865,8.572504997
1389189_at,12.14801884,11.91345406,11.71632576,11.31436539,11.86643982,12.0361166
1389190_at,8.68786335,8.572624207,8.717899323,8.636912346,8.681084633,8.876989365
1389191_at,9.064526558,8.939656258,9.007588387,8.829264641,9.015164375,9.024085045
1389192_at,7.28503418,7.319491386,7.574934959,7.505884171,7.429010868,7.612714767
1389193_at,6.265580654,6.438404083,6.185474396,6.972277164,6.590463638,6.156266689
